PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
1273,32.5951635,129.3007465,0.22,-257.664,193.775,1,4929,34,90
1274,32.5951668,129.3007465,0.22,-256.664,193.775,1,4929,34,90
1275,32.59517,129.3007465,0.22,-255.664,193.775,1,4929,34,90
1276,32.5951733,129.3007465,0.22,-254.664,193.775,1,4929,34,90
1277,32.5951765,129.3007465,0.22,-253.664,193.775,1,4929,34,90
1278,32.5951798,129.3007465,0.22,-252.664,193.775,1,4929,34,90
1279,32.595183,129.3007465,0.22,-251.664,193.775,1,4929,34,90
1280,32.5951862,129.3007465,0.22,-250.664,193.775,1,4929,34,90
1281,32.5951895,129.3007465,0.22,-249.664,193.775,1,4929,34,90
1282,32.5951927,129.3007465,0.22,-248.664,193.775,1,4929,34,90
1283,32.595196,129.3007465,0.22,-247.664,193.775,1,4929,34,90
1284,32.5951992,129.3007465,0.22,-246.664,193.775,1,4929,34,90
1285,32.5952025,129.3007465,0.22,-245.664,193.775,1,4929,34,90
1286,32.5952057,129.3007465,0.22,-244.664,193.775,1,4929,34,90
1287,32.595209,129.3007465,0.22,-243.664,193.775,1,4929,34,90
1288,32.5952122,129.3007465,0.22,-242.664,193.775,1,4929,34,90
1289,32.5952155,129.3007465,0.22,-241.664,193.775,1,4929,34,90
1290,32.5952187,129.3007465,0.22,-240.664,193.775,1,4929,34,90
1291,32.595222,129.3007465,0.22,-239.664,193.775,1,4929,34,90
1292,32.5952252,129.3007465,0.22,-238.664,193.775,1,4929,34,90
1293,32.5952285,129.3007465,0.22,-237.664,193.775,1,4929,34,90
1294,32.5952317,129.3007465,0.22,-236.664,193.775,1,4929,34,90
1295,32.5952349,129.3007465,0.22,-235.664,193.775,1,4929,34,90
1296,32.5952382,129.3007465,0.22,-234.664,193.775,1,4929,34,90
1297,32.5952414,129.3007465,0.22,-233.664,193.775,1,4929,34,90
1298,32.5952447,129.3007465,0.22,-232.664,193.775,1,4929,34,90
1299,32.5952479,129.3007465,0.22,-231.664,193.775,1,4929,34,90
1300,32.5952512,129.3007465,0.22,-230.664,193.775,1,4929,34,90
1301,32.5952544,129.3007465,0.22,-229.664,193.775,1,4929,34,90
1302,32.5952577,129.3007465,0.22,-228.664,193.775,1,4929,34,90
1303,32.5952609,129.3007465,0.22,-227.664,193.775,1,4929,34,90
1304,32.5952642,129.3007465,0.22,-226.664,193.775,1,4929,34,90
1305,32.5952674,129.3007465,0.22,-225.664,193.775,1,4929,34,90
1306,32.5952707,129.3007465,0.22,-224.664,193.775,1,4929,34,90
1307,32.5952739,129.3007465,0.22,-223.664,193.775,1,4929,34,90
1308,32.5952771,129.3007465,0.22,-222.664,193.775,1,4929,34,90
1309,32.5952804,129.3007465,0.22,-221.664,193.775,1,4929,34,90
1310,32.5952836,129.3007465,0.22,-220.664,193.775,1,4929,34,90
1311,32.5952869,129.3007465,0.22,-219.664,193.775,1,4929,34,90
1312,32.5952901,129.3007465,0.22,-218.664,193.775,1,4929,34,90
1313,32.5952934,129.3007465,0.22,-217.664,193.775,1,4929,34,90
1314,32.5952966,129.3007465,0.22,-216.664,193.775,1,4929,34,90
1315,32.5952999,129.3007465,0.22,-215.664,193.775,1,4929,34,90
1316,32.5953031,129.3007465,0.22,-214.664,193.775,1,4929,34,90
1317,32.5953064,129.3007465,0.22,-213.664,193.775,1,4929,34,90
1318,32.5953096,129.3007465,0.22,-212.664,193.775,1,4929,34,90
1319,32.5953129,129.3007465,0.22,-211.664,193.775,1,4929,34,90
1320,32.5953161,129.3007465,0.22,-210.664,193.775,1,4929,34,90
1321,32.5953193,129.3007465,0.22,-209.664,193.775,1,4929,34,90
1322,32.5953226,129.3007465,0.22,-208.664,193.775,1,4929,34,90
1323,32.5953258,129.3007465,0.22,-207.664,193.775,1,4929,34,90
1324,32.5953291,129.3007465,0.22,-206.664,193.775,1,4929,34,90
1325,32.5953323,129.3007465,0.22,-205.664,193.775,1,4929,34,90
1326,32.5953356,129.3007465,0.22,-204.664,193.775,1,4929,34,90
1327,32.5953388,129.3007465,0.22,-203.664,193.775,1,4929,34,90
1328,32.5953421,129.3007465,0.22,-202.664,193.775,1,4929,34,90
1329,32.5953453,129.3007465,0.22,-201.664,193.775,1,4929,34,90
1330,32.5953486,129.3007465,0.22,-200.664,193.775,1,4929,34,90
1331,32.5953518,129.3007465,0.22,-199.664,193.775,1,4929,34,90
1332,32.5953551,129.3007465,0.22,-198.664,193.775,1,4929,34,90
1333,32.5953583,129.3007465,0.22,-197.664,193.775,1,4929,34,90
1334,32.5953616,129.3007465,0.22,-196.664,193.775,1,4929,34,90
1335,32.5953648,129.3007465,0.22,-195.664,193.775,1,4929,34,90
1336,32.595368,129.3007465,0.22,-194.664,193.775,1,4929,34,90
1337,32.5953713,129.3007465,0.22,-193.664,193.775,1,4929,34,90
1338,32.5953745,129.3007465,0.22,-192.664,193.775,1,4929,34,90
1339,32.5953778,129.3007465,0.22,-191.664,193.775,1,4929,34,90
1340,32.595381,129.3007465,0.22,-190.664,193.775,1,4929,34,90
1341,32.5953843,129.3007465,0.22,-189.664,193.775,1,4929,34,90
1342,32.5953875,129.3007465,0.22,-188.664,193.775,1,4929,34,90
1343,32.5953908,129.3007465,0.22,-187.664,193.775,1,4929,34,90
1344,32.595394,129.3007465,0.22,-186.664,193.775,1,4929,34,90
1345,32.5953973,129.3007465,0.22,-185.664,193.775,1,4929,34,90
1346,32.5954005,129.3007465,0.22,-184.664,193.775,1,4929,34,90
1347,32.5954038,129.3007465,0.22,-183.664,193.775,1,4929,34,90
1348,32.595407,129.3007465,0.22,-182.664,193.775,1,4929,34,90
1349,32.5954102,129.3007465,0.22,-181.664,193.775,1,4929,34,90
1350,32.5954135,129.3007465,0.22,-180.664,193.775,1,4929,34,90
1351,32.5954167,129.3007465,0.22,-179.664,193.775,1,4929,34,90
1352,32.59542,129.3007465,0.22,-178.664,193.775,1,4929,34,90
1353,32.5954232,129.3007465,0.22,-177.664,193.775,1,4929,34,90
1354,32.5954265,129.3007465,0.22,-176.664,193.775,1,4929,34,90
1355,32.5954297,129.3007465,0.22,-175.664,193.775,1,4929,34,90
1356,32.595433,129.3007465,0.22,-174.664,193.775,1,4929,34,90
1357,32.5954362,129.3007465,0.22,-173.664,193.775,1,4929,34,90
1358,32.5954395,129.3007465,0.22,-172.664,193.775,1,4929,34,90
1359,32.5954427,129.3007465,0.22,-171.664,193.775,1,4929,34,90
1360,32.595446,129.3007465,0.22,-170.664,193.775,1,4929,34,90
1361,32.5954492,129.3007465,0.22,-169.664,193.775,1,4929,34,90
1362,32.5954524,129.3007465,0.22,-168.664,193.775,1,4929,34,90
1363,32.5954557,129.3007465,0.22,-167.664,193.775,1,4929,34,90
1364,32.5954589,129.3007465,0.22,-166.664,193.775,1,4929,34,90
1365,32.5954622,129.3007465,0.22,-165.664,193.775,1,4929,34,90
1366,32.5954654,129.3007465,0.22,-164.664,193.775,1,4929,34,90
1367,32.5954687,129.3007465,0.22,-163.664,193.775,1,4929,34,90
1368,32.5954719,129.3007465,0.22,-162.664,193.775,1,4929,34,90
1369,32.5954752,129.3007465,0.22,-161.664,193.775,1,4929,34,90
1370,32.5954784,129.3007465,0.22,-160.664,193.775,1,4929,34,90
1371,32.5954817,129.3007465,0.22,-159.664,193.775,1,4929,34,90
1372,32.5954849,129.3007465,0.22,-158.664,193.775,1,4929,34,90
1373,32.5954882,129.3007465,0.22,-157.664,193.775,1,4929,34,90
1374,32.5954914,129.3007465,0.22,-156.664,193.775,1,4929,34,90
1375,32.5954947,129.3007465,0.22,-155.664,193.775,1,4929,34,90
1376,32.5954979,129.3007465,0.22,-154.664,193.775,1,4929,34,90
1377,32.5955011,129.3007465,0.22,-153.664,193.775,1,4929,34,90
1378,32.5955044,129.3007465,0.22,-152.664,193.775,1,4929,34,90
1379,32.5955076,129.3007465,0.22,-151.664,193.775,1,4929,34,90
1380,32.5955109,129.3007465,0.22,-150.664,193.775,1,4929,34,90
1381,32.5955141,129.3007465,0.22,-149.664,193.775,1,4929,34,90
1382,32.5955174,129.3007465,0.22,-148.664,193.775,1,4929,34,90
1383,32.5955206,129.3007465,0.22,-147.664,193.775,1,4929,34,90
1384,32.5955239,129.3007465,0.22,-146.664,193.775,1,4929,34,90
1385,32.5955271,129.3007465,0.22,-145.664,193.775,1,4929,34,90
1386,32.5955304,129.3007465,0.22,-144.664,193.775,1,4929,34,90
1387,32.5955336,129.3007465,0.22,-143.664,193.775,1,4929,34,90
1388,32.5955369,129.3007465,0.22,-142.664,193.775,1,4929,34,90
1389,32.5955401,129.3007465,0.22,-141.664,193.775,1,4929,34,90
1390,32.5955433,129.3007465,0.22,-140.664,193.775,1,4929,34,90
1391,32.5955466,129.3007465,0.22,-139.664,193.775,1,4929,34,90
1392,32.5955498,129.3007465,0.22,-138.664,193.775,1,4929,34,90
1393,32.5955531,129.3007465,0.22,-137.664,193.775,1,4929,34,90
1394,32.5955563,129.3007465,0.22,-136.664,193.775,1,4929,34,90
1395,32.5955596,129.3007465,0.22,-135.664,193.775,1,4929,34,90
1396,32.5955628,129.3007465,0.22,-134.664,193.775,1,4929,34,90
1397,32.5955661,129.3007465,0.22,-133.664,193.775,1,4929,34,90
1398,32.5955693,129.3007465,0.22,-132.664,193.775,1,4929,34,90
1399,32.5955726,129.3007465,0.22,-131.664,193.775,1,4929,34,90
1400,32.5955758,129.3007465,0.22,-130.664,193.775,1,4929,34,90
1401,32.5955791,129.3007465,0.22,-129.664,193.775,1,4929,34,90
1402,32.5955823,129.3007465,0.22,-128.664,193.775,1,4929,34,90
1403,32.5955856,129.3007465,0.22,-127.664,193.775,1,4929,34,90
1404,32.5955888,129.3007465,0.22,-126.664,193.775,1,4929,34,90
1405,32.595592,129.3007465,0.22,-125.664,193.775,1,4929,34,90
1406,32.5955953,129.3007465,0.22,-124.664,193.775,1,4929,34,90
1407,32.5955985,129.3007465,0.22,-123.664,193.775,1,4929,34,90
1408,32.5956018,129.3007465,0.22,-122.664,193.775,1,4929,34,90
1409,32.595605,129.3007465,0.22,-121.664,193.775,1,4929,34,90
1410,32.5956083,129.3007465,0.22,-120.664,193.775,1,4929,34,90
1411,32.5956115,129.3007465,0.22,-119.664,193.775,1,4929,34,90
1412,32.5956148,129.3007465,0.22,-118.664,193.775,1,4929,34,90
1413,32.595618,129.3007465,0.22,-117.664,193.775,1,4929,34,90
1414,32.5956213,129.3007465,0.22,-116.664,193.775,1,4929,34,90
1415,32.5956238,129.3007465,0.22,-115.88,193.775,1,4929,34,90
1416,32.5956105,129.300731,0.22,-119.975,189.754,1,4929,34,90
1417,32.5956073,129.300731,0.22,-120.975,189.754,1,4929,34,90
1418,32.595604,129.300731,0.22,-121.975,189.754,1,4929,34,90
1419,32.5956008,129.300731,0.22,-122.975,189.754,1,4929,34,90
1420,32.5955975,129.300731,0.22,-123.975,189.754,1,4929,34,90
1421,32.5955943,129.300731,0.22,-124.975,189.754,1,4929,34,90
1422,32.595591,129.300731,0.22,-125.975,189.754,1,4929,34,90
1423,32.5955878,129.300731,0.22,-126.975,189.754,1,4929,34,90
1424,32.5955845,129.300731,0.22,-127.975,189.754,1,4929,34,90
1425,32.5955813,129.300731,0.22,-128.975,189.754,1,4929,34,90
1426,32.595578,129.300731,0.22,-129.975,189.754,1,4929,34,90
1427,32.5955748,129.300731,0.22,-130.975,189.754,1,4929,34,90
1428,32.5955716,129.300731,0.22,-131.975,189.754,1,4929,34,90
1429,32.5955683,129.300731,0.22,-132.975,189.754,1,4929,34,90
1430,32.5955651,129.300731,0.22,-133.975,189.754,1,4929,34,90
1431,32.5955618,129.300731,0.22,-134.975,189.754,1,4929,34,90
1432,32.5955586,129.300731,0.22,-135.975,189.754,1,4929,34,90
1433,32.5955553,129.300731,0.22,-136.975,189.754,1,4929,34,90
1434,32.5955521,129.300731,0.22,-137.975,189.754,1,4929,34,90
1435,32.5955488,129.300731,0.22,-138.975,189.754,1,4929,34,90
1436,32.5955456,129.300731,0.22,-139.975,189.754,1,4929,34,90
1437,32.5955423,129.300731,0.22,-140.975,189.754,1,4929,34,90
1438,32.5955391,129.300731,0.22,-141.975,189.754,1,4929,34,90
1439,32.5955358,129.300731,0.22,-142.975,189.754,1,4929,34,90
1440,32.5955326,129.300731,0.22,-143.975,189.754,1,4929,34,90
1441,32.5955294,129.300731,0.22,-144.975,189.754,1,4929,34,90
1442,32.5955261,129.300731,0.22,-145.975,189.754,1,4929,34,90
1443,32.5955229,129.300731,0.22,-146.975,189.754,1,4929,34,90
1444,32.5955196,129.300731,0.22,-147.975,189.754,1,4929,34,90
1445,32.5955164,129.300731,0.22,-148.975,189.754,1,4929,34,90
1446,32.5955131,129.300731,0.22,-149.975,189.754,1,4929,34,90
1447,32.5955099,129.300731,0.22,-150.975,189.754,1,4929,34,90
1448,32.5955066,129.300731,0.22,-151.975,189.754,1,4929,34,90
1449,32.5955034,129.300731,0.22,-152.975,189.754,1,4929,34,90
1450,32.5955001,129.300731,0.22,-153.975,189.754,1,4929,34,90
1451,32.5954969,129.300731,0.22,-154.975,189.754,1,4929,34,90
1452,32.5954936,129.300731,0.22,-155.975,189.754,1,4929,34,90
1453,32.5954904,129.300731,0.22,-156.975,189.754,1,4929,34,90
1454,32.5954871,129.300731,0.22,-157.975,189.754,1,4929,34,90
1455,32.5954839,129.300731,0.22,-158.975,189.754,1,4929,34,90
1456,32.5954807,129.300731,0.22,-159.975,189.754,1,4929,34,90
1457,32.5954774,129.300731,0.22,-160.975,189.754,1,4929,34,90
1458,32.5954742,129.300731,0.22,-161.975,189.754,1,4929,34,90
1459,32.5954709,129.300731,0.22,-162.975,189.754,1,4929,34,90
1460,32.5954677,129.300731,0.22,-163.975,189.754,1,4929,34,90
1461,32.5954644,129.300731,0.22,-164.975,189.754,1,4929,34,90
1462,32.5954612,129.300731,0.22,-165.975,189.754,1,4929,34,90
1463,32.5954579,129.300731,0.22,-166.975,189.754,1,4929,34,90
1464,32.5954547,129.300731,0.22,-167.975,189.754,1,4929,34,90
1465,32.5954514,129.300731,0.22,-168.975,189.754,1,4929,34,90
1466,32.5954482,129.300731,0.22,-169.975,189.754,1,4929,34,90
1467,32.5954449,129.300731,0.22,-170.975,189.754,1,4929,34,90
1468,32.5954417,129.300731,0.22,-171.975,189.754,1,4929,34,90
1469,32.5954385,129.300731,0.22,-172.975,189.754,1,4929,34,90
1470,32.5954352,129.300731,0.22,-173.975,189.754,1,4929,34,90
1471,32.595432,129.300731,0.22,-174.975,189.754,1,4929,34,90
1472,32.5954287,129.300731,0.22,-175.975,189.754,1,4929,34,90
1473,32.5954255,129.300731,0.22,-176.975,189.754,1,4929,34,90
1474,32.5954222,129.300731,0.22,-177.975,189.754,1,4929,34,90
1475,32.595419,129.300731,0.22,-178.975,189.754,1,4929,34,90
1476,32.5954157,129.300731,0.22,-179.975,189.754,1,4929,34,90
1477,32.5954125,129.300731,0.22,-180.975,189.754,1,4929,34,90
1478,32.5954092,129.300731,0.22,-181.975,189.754,1,4929,34,90
1479,32.595406,129.300731,0.22,-182.975,189.754,1,4929,34,90
1480,32.5954027,129.300731,0.22,-183.975,189.754,1,4929,34,90
1481,32.5953995,129.300731,0.22,-184.975,189.754,1,4929,34,90
1482,32.5953963,129.300731,0.22,-185.975,189.754,1,4929,34,90
1483,32.595393,129.300731,0.22,-186.975,189.754,1,4929,34,90
1484,32.5953898,129.300731,0.22,-187.975,189.754,1,4929,34,90
1485,32.5953865,129.300731,0.22,-188.975,189.754,1,4929,34,90
1486,32.5953833,129.300731,0.22,-189.975,189.754,1,4929,34,90
1487,32.59538,129.300731,0.22,-190.975,189.754,1,4929,34,90
1488,32.5953768,129.300731,0.22,-191.975,189.754,1,4929,34,90
1489,32.5953735,129.300731,0.22,-192.975,189.754,1,4929,34,90
1490,32.5953703,129.300731,0.22,-193.975,189.754,1,4929,34,90
1491,32.595367,129.300731,0.22,-194.975,189.754,1,4929,34,90
1492,32.5953638,129.300731,0.22,-195.975,189.754,1,4929,34,90
1493,32.5953605,129.300731,0.22,-196.975,189.754,1,4929,34,90
1494,32.5953573,129.300731,0.22,-197.975,189.754,1,4929,34,90
1495,32.595354,129.300731,0.22,-198.975,189.754,1,4929,34,90
1496,32.5953508,129.300731,0.22,-199.975,189.754,1,4929,34,90
1497,32.5953476,129.300731,0.22,-200.975,189.754,1,4929,34,90
1498,32.5953443,129.300731,0.22,-201.975,189.754,1,4929,34,90
1499,32.5953411,129.300731,0.22,-202.975,189.754,1,4929,34,90
1500,32.5953378,129.300731,0.22,-203.975,189.754,1,4929,34,90
1501,32.5953346,129.300731,0.22,-204.975,189.754,1,4929,34,90
1502,32.5953313,129.300731,0.22,-205.975,189.754,1,4929,34,90
1503,32.5953281,129.300731,0.22,-206.975,189.754,1,4929,34,90
1504,32.5953248,129.300731,0.22,-207.975,189.754,1,4929,34,90
1505,32.5953216,129.300731,0.22,-208.975,189.754,1,4929,34,90
1506,32.5953183,129.300731,0.22,-209.975,189.754,1,4929,34,90
1507,32.5953151,129.300731,0.22,-210.975,189.754,1,4929,34,90
1508,32.5953118,129.300731,0.22,-211.975,189.754,1,4929,34,90
1509,32.5953086,129.300731,0.22,-212.975,189.754,1,4929,34,90
1510,32.5953054,129.300731,0.22,-213.975,189.754,1,4929,34,90
1511,32.5953021,129.300731,0.22,-214.975,189.754,1,4929,34,90
1512,32.5952989,129.300731,0.22,-215.975,189.754,1,4929,34,90
1513,32.5952956,129.300731,0.22,-216.975,189.754,1,4929,34,90
1514,32.5952924,129.300731,0.22,-217.975,189.754,1,4929,34,90
1515,32.5952891,129.300731,0.22,-218.975,189.754,1,4929,34,90
1516,32.5952859,129.300731,0.22,-219.975,189.754,1,4929,34,90
1517,32.5952826,129.300731,0.22,-220.975,189.754,1,4929,34,90
1518,32.5952794,129.300731,0.22,-221.975,189.754,1,4929,34,90
1519,32.5952761,129.300731,0.22,-222.975,189.754,1,4929,34,90
1520,32.5952729,129.300731,0.22,-223.975,189.754,1,4929,34,90
1521,32.5952696,129.300731,0.22,-224.975,189.754,1,4929,34,90
1522,32.5952664,129.300731,0.22,-225.975,189.754,1,4929,34,90
1523,32.5952632,129.300731,0.22,-226.975,189.754,1,4929,34,90
1524,32.5952599,129.300731,0.22,-227.975,189.754,1,4929,34,90
1525,32.5952567,129.300731,0.22,-228.975,189.754,1,4929,34,90
1526,32.5952534,129.300731,0.22,-229.975,189.754,1,4929,34,90
1527,32.5952502,129.300731,0.22,-230.975,189.754,1,4929,34,90
1528,32.5952469,129.300731,0.22,-231.975,189.754,1,4929,34,90
1529,32.5952437,129.300731,0.22,-232.975,189.754,1,4929,34,90
1530,32.5952404,129.300731,0.22,-233.975,189.754,1,4929,34,90
1531,32.5952372,129.300731,0.22,-234.975,189.754,1,4929,34,90
1532,32.5952339,129.300731,0.22,-235.975,189.754,1,4929,34,90
1533,32.5952307,129.300731,0.22,-236.975,189.754,1,4929,34,90
1534,32.5952274,129.300731,0.22,-237.975,189.754,1,4929,34,90
1535,32.5952242,129.300731,0.22,-238.975,189.754,1,4929,34,90
1536,32.5952209,129.300731,0.22,-239.975,189.754,1,4929,34,90
1537,32.5952177,129.300731,0.22,-240.975,189.754,1,4929,34,90
1538,32.5952145,129.300731,0.22,-241.975,189.754,1,4929,34,90
1539,32.5952112,129.300731,0.22,-242.975,189.754,1,4929,34,90
1540,32.595208,129.300731,0.22,-243.975,189.754,1,4929,34,90
1541,32.5952047,129.300731,0.22,-244.975,189.754,1,4929,34,90
1542,32.5952015,129.300731,0.22,-245.975,189.754,1,4929,34,90
1543,32.5951982,129.300731,0.22,-246.975,189.754,1,4929,34,90
1544,32.595195,129.300731,0.22,-247.975,189.754,1,4929,34,90
1545,32.5951917,129.300731,0.22,-248.975,189.754,1,4929,34,90
1546,32.5951885,129.300731,0.22,-249.975,189.754,1,4929,34,90
1547,32.5951852,129.300731,0.22,-250.975,189.754,1,4929,34,90
1548,32.595182,129.300731,0.22,-251.975,189.754,1,4929,34,90
1549,32.5951787,129.300731,0.22,-252.975,189.754,1,4929,34,90
1550,32.5951755,129.300731,0.22,-253.975,189.754,1,4929,34,90
1551,32.5951723,129.300731,0.22,-254.975,189.754,1,4929,34,90
1552,32.595169,129.300731,0.22,-255.975,189.754,1,4929,34,90
1553,32.5951658,129.300731,0.22,-256.975,189.754,1,4929,34,90
1554,32.5951625,129.300731,0.22,-257.975,189.754,1,4929,34,90
1555,32.5951593,129.300731,0.22,-258.975,189.754,1,4929,34,90
1556,32.595156,129.300731,0.22,-259.975,189.754,1,4929,34,90
1557,32.5951528,129.300731,0.22,-260.975,189.754,1,4929,34,90
1558,32.5951495,129.300731,0.22,-261.975,189.754,1,4929,34,90
1559,32.5951463,129.300731,0.22,-262.975,189.754,1,4929,34,90
1560,32.595143,129.300731,0.22,-263.975,189.754,1,4929,34,90
1561,32.5951398,129.300731,0.22,-264.975,189.754,1,4929,34,90
1562,32.5951365,129.300731,0.22,-265.975,189.754,1,4929,34,90
1563,32.5951333,129.300731,0.22,-266.975,189.754,1,4929,34,90
1564,32.5951301,129.300731,0.22,-267.975,189.754,1,4929,34,90
1565,32.5951268,129.300731,0.22,-268.975,189.754,1,4929,34,90
1566,32.5951236,129.300731,0.22,-269.975,189.754,1,4929,34,90
1567,32.5951203,129.300731,0.22,-270.975,189.754,1,4929,34,90
1568,32.5951171,129.300731,0.22,-271.975,189.754,1,4929,34,90
1569,32.5951138,129.300731,0.22,-272.975,189.754,1,4929,34,90
1570,32.5951106,129.300731,0.22,-273.975,189.754,1,4929,34,90
1571,32.5951073,129.300731,0.22,-274.975,189.754,1,4929,34,90
1572,32.5951041,129.300731,0.22,-275.975,189.754,1,4929,34,90
1573,32.5951008,129.300731,0.22,-276.975,189.754,1,4929,34,90
1574,32.5950976,129.300731,0.22,-277.975,189.754,1,4929,34,90
1575,32.5950943,129.300731,0.22,-278.975,189.754,1,4929,34,90
1576,32.5950911,129.300731,0.22,-279.975,189.754,1,4929,34,90
1577,32.5950878,129.300731,0.22,-280.975,189.754,1,4929,34,90
1578,32.5950846,129.300731,0.22,-281.975,189.754,1,4929,34,90
1579,32.5950814,129.300731,0.22,-282.975,189.754,1,4929,34,90
1580,32.5950781,129.300731,0.22,-283.975,189.754,1,4929,34,90
1581,32.5950749,129.300731,0.22,-284.975,189.754,1,4929,34,90
1582,32.5950716,129.300731,0.22,-285.975,189.754,1,4929,34,90
1583,32.5950684,129.300731,0.22,-286.975,189.754,1,4929,34,90
1584,32.5950651,129.300731,0.22,-287.975,189.754,1,4929,34,90
1585,32.5950619,129.300731,0.22,-288.975,189.754,1,4929,34,90
1586,32.5950586,129.300731,0.22,-289.975,189.754,1,4929,34,90
1587,32.5950554,129.300731,0.22,-290.975,189.754,1,4929,34,90
1588,32.5950521,129.300731,0.22,-291.975,189.754,1,4929,34,90
1589,32.5950489,129.300731,0.22,-292.975,189.754,1,4929,34,90
1590,32.5950482,129.300731,0.22,-293.176,189.754,1,4929,34,90
1591,32.5956275,129.3007461,0.22,-114.742,193.674,1,4929,34,90
1592,32.5956314,129.3007447,0.22,-113.528,193.295,1,4929,34,90
1593,32.5956355,129.3007433,0.22,-112.289,192.941,1,4929,34,90
1594,32.5956397,129.3007411,0.22,-110.974,192.359,1,4929,34,90
1595,32.595644,129.3007379,0.22,-109.659,191.549,1,4929,34,90
1596,32.5956479,129.3007328,0.22,-108.471,190.207,1,4929,34,90
1597,32.5956518,129.3007265,0.22,-107.258,188.587,1,4929,34,90
1598,32.5956543,129.3007205,0.22,-106.501,187.018,1,4929,34,90
1599,32.5956564,129.3007135,0.22,-105.845,185.196,1,4929,34,90
1600,32.5956572,129.3007064,0.22,-105.594,183.349,1,4929,34,90
1601,32.5956575,129.3006985,0.22,-105.49,181.299,1,4929,34,90
1602,32.5956575,129.3006946,0.22,-105.49,180.299,1,4929,34,90
1603,32.5956575,129.2953266,0.22,-105.49,-174.791,1,4929,33,99
1604,32.5956575,129.3006908,0.22,-105.49,179.299,1,4929,34,90
1605,32.5956575,129.3006869,0.22,-105.49,178.299,1,4929,34,90
1606,32.5956575,129.3006831,0.22,-105.49,177.299,1,4929,34,90
1607,32.5956575,129.3006792,0.22,-105.49,176.299,1,4929,34,90
1608,32.5956575,129.3006753,0.22,-105.49,175.299,1,4929,34,90
1609,32.5956575,129.3006715,0.22,-105.49,174.299,1,4929,34,90
1610,32.5956575,129.3006676,0.22,-105.49,173.299,1,4929,34,90
1611,32.5956575,129.3006638,0.22,-105.49,172.299,1,4929,34,90
1612,32.5956575,129.3006599,0.22,-105.49,171.299,1,4929,34,90
1613,32.5956575,129.3006561,0.22,-105.49,170.299,1,4929,34,90
1614,32.5956575,129.3006522,0.22,-105.49,169.299,1,4929,34,90
1615,32.5956575,129.3006484,0.22,-105.49,168.299,1,4929,34,90
1616,32.5956575,129.3006445,0.22,-105.49,167.299,1,4929,34,90
1617,32.5956575,129.3006407,0.22,-105.49,166.299,1,4929,34,90
1618,32.5956575,129.3006368,0.22,-105.49,165.299,1,4929,34,90
1619,32.5956575,129.300633,0.22,-105.49,164.299,1,4929,34,90
1620,32.5956575,129.3006291,0.22,-105.49,163.299,1,4929,34,90
1621,32.5956575,129.3006253,0.22,-105.49,162.299,1,4929,34,90
1622,32.5956575,129.3006214,0.22,-105.49,161.299,1,4929,34,90
